date,commission,return_sold,return_bought,return_kept
2022-01-03,0.001,0.0,0.002481025398228729,0.0
2022-01-07,0.00046934388645731044,-0.002597186489103436,-0.004641666858846364,-0.009176952415588992
2022-01-14,0.0004983455842117506,0.00024774813152340263,0.0010263697689104775,-0.0026921034466771783
2022-01-21,0.00025763986828137485,0.0012689131220266386,0.001466115047992963,0.0009382368457379858
2022-01-28,0.00020697450474308344,0.0005784421883090182,0.0005810694412250059,0.005599466925626644
2022-02-04,0.00014416523728802655,-0.0012618669332848892,0.0017575794824897686,-0.006905734030136084
2022-02-11,0.0010230941148431992,-0.002462663173607417,-0.002784462655917565,3.59592071837331e-05
2022-02-18,0.0005231914138406952,0.0007836051642736118,0.00040699494739604187,-0.005846393028091374
2022-02-25,0.0006521686679140128,0.00122548832778657,0.0015757783094873137,0.0004420380521687685
2022-03-04,0.0006894378897908116,-0.0003699906850030526,-0.0021189742966858526,-0.008355660957712403
2022-03-11,0.0005794617774064471,-0.001586774351638692,0.0010579175241364031,-0.0024853509190346165
2022-03-18,0.00047517080795368314,0.0020333200200090603,-0.0024796934204770766,0.005760938368850116
2022-03-25,0.00020111262965298915,-0.00031031869832763,0.0012936717049394646,-0.0002192433415404147
2022-04-01,0.00046691093767554817,0.00015389807966112502,0.0007318795706445598,-0.0013097696230486991
2022-04-08,0.0003446440241004841,0.003866071282905612,0.002295840125703723,0.0034508165139608684
2022-04-15,0.0003447533409371049,-0.0005181877211259393,0.001219582123678658,0.00017307696204682126
2022-04-22,0.000484354584238183,-0.0021179515496047565,-0.00033186434046956017,0.005852398675998303
2022-04-29,0.000311332865676727,0.0004267118531313546,-0.002071295408149659,-0.0007803244419396084
2022-05-06,0.00027499984772955013,-0.001982669645764714,-0.000877677976208511,-0.0028707242092615454
2022-05-13,0.00037041899609372277,0.00047371432174719353,-0.0005619252062368557,0.001131492135348398
2022-05-20,0.0005125873286638229,-0.00023975664240219997,0.003208310834525658,0.007646462445912057
2022-05-27,0.00047456983274039914,-0.0008079953242229898,-0.004080917383794908,-0.004641357158982657
2022-06-03,0.001208127234684247,0.004752010523099464,0.0014100172718133348,0.003218610168353535
2022-06-10,0.0011211790034307452,0.007468962235868774,0.004802877017000202,-0.0020431361947823826
2022-06-17,0.0005937150556854277,0.002627899329017808,0.0022630958455479486,0.006109441579985313
2022-06-24,0.0005257934065527588,0.005465705454020665,0.0022121559660063512,0.0029709241414618928
2022-07-01,0.0006308636925761849,-0.000727471235821188,-0.0009267473219607063,-0.00023816404113595046
2022-07-08,0.0007693189058695165,0.0006088446943284426,0.0037509910926433023,-0.0001800337174505855
2022-07-15,0.0005917068233629139,-0.0017181283983524038,0.0004293044518074332,0.005681934847784265
2022-07-22,0.0005151517130063105,0.0007790459415182986,0.00039249521434812337,-0.004874802048602079
2022-07-29,0.0003645664433876626,0.001161745461813554,0.0015423595011939575,-0.0030902502904659322
2022-08-05,0.0005588184560446412,-0.0015652522223093032,-0.000615872899399864,-0.004965124609705121
2022-08-12,0.0006924247291889428,0.0011366737148121035,-0.0015337546049079688,-0.00422340897609004
2022-08-19,0.0004892764359999936,-0.0009772634559969834,-8.648480726207015e-05,-0.0006072294827339105
2022-08-26,0.00023587060640832465,5.657631164569709e-06,-0.0012728052526135036,0.0006551930727786068
2022-09-02,0.0008819555439777777,0.0027796485517253967,0.0008778823010504077,0.0013090689526137718
2022-09-09,0.0005499715425182116,0.002725415955526964,0.0016479371383751932,-0.0014428311217587753
2022-09-16,0.0005233559976756261,-0.001789380000504289,-0.001784494884325945,-0.0014402534398826432
2022-09-23,0.0006890960770649978,0.003864745474283165,0.001227676503181134,-0.00033552682077803435
2022-09-30,0.000688193004241849,0.0021012496962092776,0.0010637871919956365,0.0022677638194081996
2022-10-07,0.0005533133691317374,0.001061904428190913,-0.0024447001245052244,0.0017009387578611893
2022-10-14,0.0005243165102927749,-0.004320945446920747,-0.0007638024944543298,-0.011071261662292662
2022-10-21,0.0005705855003266577,-0.00046861865883222366,-0.0006520417227849332,-0.0011159592908314133
2022-10-28,0.000539490584121392,9.704598854268237e-05,0.001432099266704292,0.005427992168945378
2022-11-04,0.000450983013273487,-0.00035165416511086337,0.0016298366239775272,-0.0010523296405151447
2022-11-11,0.00041404256095311403,0.001635242073518101,-0.0012174341166211566,-0.0019736432336972115
2022-11-18,0.0005275182515731396,-0.0003197375990995541,0.0015422927828994536,-0.005288622409621422
2022-11-25,0.0005075709633094582,-0.0028160167969918464,-0.0007096272602388711,0.0041279709860469645
2022-12-02,0.000545988061926775,0.00293493732646644,-0.0037653417415154196,-0.0015960563048425021
2022-12-09,0.0006803789527524407,-0.0018513210787099493,0.00135246408042235,0.0007750189802996862
2022-12-16,0.0012299959937493023,-0.004971687182514257,0.0024368022108101047,0.003629398194734343
2022-12-23,0.0018342087950636646,0.0020895188742957056,-0.004415989132205611,0.0014118954485955462
2022-12-30,0.0005423515173250259,0.002343315669343242,-0.003631084032032752,-0.0007133646793879522
2023-01-06,0.0008051226793180117,-0.001082958931325408,-0.00013067856462330336,-0.0011263853771419194
2023-01-13,0.0008540867663724171,0.001101819948034126,0.00274511667491731,0.0034406004609446325
2023-01-20,0.0006825401576675168,-0.0030424195172027895,-0.003885058203748743,0.0023067787901206636
2023-01-27,0.0010086314456669366,6.672768309785865e-05,0.0029950649275762367,-5.9270212895037476e-05
2023-02-03,0.0009052362254370497,0.0008126977079496709,0.000507607874257351,0.004999913408246482
2023-02-10,0.000749842550736288,-0.0036411229301146542,0.004116653675673135,0.014566413962789399
2023-02-17,0.0008965321877466776,-0.0025385690630199947,-0.0019173379102470876,-0.008242715509435753
2023-02-24,0.0009368359382116758,0.002925268525289672,0.0005062943236013689,-0.0006334039722149139
2023-03-03,0.0010035557622165934,0.0005747358684686481,-0.0009177720000065588,0.000341947775943195
2023-03-10,0.0011565757639142448,-0.0021412269431075916,-0.004788485213036299,-0.0024544737420087023
2023-03-17,0.0017340057038003273,-0.0022483556839015648,-0.01433940122083811,0.0010124183712804872
2023-03-24,0.0008954217130547866,-0.0018511514000771237,0.0013203966204259044,0.0023767302104054765
2023-03-31,0.0009795892593235664,-0.002276066718356042,0.006502673047295616,-0.0006415243588923758
2023-04-07,0.001001782613462056,0.0036385408277920654,-0.002145727420701086,-0.007351007859310319
2023-04-14,0.000955195043115043,0.003871665310332258,0.003513130147619823,0.0003194572008828855
2023-04-21,0.0011387428060936483,0.0021079659430945897,0.0011665717777617408,-0.0009474985345196538
2023-04-28,0.000644426682328267,0.003300752400969264,0.0014833980661065958,0.005554337428039713
2023-05-05,0.0009403763938285564,0.002881435532763753,0.005499270469220345,0.0009319543459228527
2023-05-12,0.0011594623207161277,-0.0012730401931826715,-0.0029043931195092175,-0.00013402556307554308
2023-05-19,0.0009607027917793588,0.00026844698835563235,-0.0019760103629169264,-0.004132965601670823
2023-05-26,0.000897860461058888,0.0027010038664929035,-0.002382344558502516,-0.003797043963472537
2023-06-02,0.0011844150744286662,0.004666078370214252,-0.004843906955672455,-0.0005180881627901399
2023-06-09,0.000982073090458212,0.0039367936192028176,0.0027302942915149128,0.0034685141128501574
2023-06-16,0.000986138333341082,-0.0025845075235263184,0.00442359566218397,0.002239607101646589
2023-06-23,0.0008297003168598838,-0.002734857724404298,0.0032007989105480757,0.004400621645173996
2023-06-30,0.0007787272120020523,0.0010077949387121742,0.0025756261052946212,-0.00036707585792202825
2023-07-07,0.0008033435713761432,-0.0003530969939703958,-0.002149632061866368,0.0006898398195211593
2023-07-14,0.0007875537210508623,0.004136305297926592,0.0032919129617810707,-0.003545839168378236
2023-07-21,0.0005911040042361787,-0.0008071024270051223,0.00031223323093482706,-0.0002978652241178122
2023-07-28,0.00021445640812135252,0.0013097268660385675,0.0004996230161902161,0.0014122126561380518
2023-08-04,0.00182401831827171,0.002457766072916612,0.006558061771677802,0.002367909115544836
2023-08-11,0.0003693129570647675,0.0029604747691083667,0.0005249228797057847,-0.0006171092467588538
2023-08-18,0.0007755428334413742,-0.00013571389517361642,-0.003950499072307535,-0.007235854324027431
2023-08-25,0.0007449626773971005,-0.0011181571848121238,-0.0011241123633778916,0.0030578884220223545
2023-09-01,0.00017618567087796986,0.0008683684156166648,0.00022787959257250577,7.966459822977408e-05
2023-09-08,0.0016102772629520488,-0.0016161600113591512,0.0010797716684193377,0.0009074674327109488
2023-09-15,0.000556614041450619,-0.0033507929592862915,0.000978950899332569,0.00011606569719720827
2023-09-22,0.0009583357661857591,-0.0021818757698177883,-0.0009556508870872422,0.0034212034286528513
2023-09-29,0.0007784730879227216,-0.000494265634990932,-0.0005690174152685184,-0.000940476760489477
2023-10-06,0.0006548834875211992,0.0035649058397229827,0.0008373644361172653,-0.005191416232316305
2023-10-13,0.000819402277417945,0.0007424646890466564,0.004417443389437859,-0.005472591602950983
2023-10-20,0.002,0.0018930157622596049,0.007833031830705228,0.0
2023-10-27,0.0003958549867953354,-0.0013794187130462808,-0.000543164741945675,-0.006052236002637842
2023-11-03,0.00021452157264043308,0.0012745256773002986,-0.00034188469584410617,0.007681100780799715
2023-11-10,0.0002733135125881183,-0.0008443905518145044,-0.0019456922322599209,-0.0006969130623643148
2023-11-17,0.00031815159537279737,-0.001501521371364983,-0.0009696252530345258,-0.0021490730358285364
2023-11-24,0.00041472662623582017,0.00013879240509966334,-0.0014409260417282837,0.001746237458174888
2023-12-01,0.00035774071976296163,-0.0016445717667679808,-0.003582515633208966,0.0014840815859891352
2023-12-08,0.0003429818302926532,-0.001608890873094187,0.00032169247006030415,-0.008698893654429083
2023-12-15,0.00021653138257111002,0.002596584930693563,-0.0017418344851406324,-0.005286184968083092
2023-12-22,0.00029646766567193307,-0.001044129457854799,-0.0003268067230078562,0.0013475634440037296
2023-12-29,0.00048723766988649785,-0.000390873920343141,0.0018601004957043846,0.005787763908226097
2024-01-05,0.00048132517708449074,0.0036048937293565414,-0.0016674283985113779,0.008162534218115256
2024-01-12,0.00019380069390580933,-0.0007757278558782062,-0.0007375092165375372,-0.0019475827082956927
2024-01-19,0.00019447511049506289,0.0028298662426333274,-0.0010219313046043099,0.0024442801575042944
2024-01-26,0.00022442456942782312,-0.0007507654944100791,0.0012934109957810078,-0.002743810681024363
2024-02-02,4.6670338017099254e-05,5.699053616828e-05,-0.0001743970585246844,-0.0030145511818147545
2024-02-09,0.00023185201419981353,0.0016959560873588495,-0.00045362629974766077,0.007007014605240221
2024-02-16,5.6312893648921355e-05,-0.00014682135436355412,0.00039435592685475065,-0.0053520808280737445
2024-02-23,0.00018193107723565844,-0.0007374709563914707,-0.0027915421462414466,-0.0044046862569808685
2024-03-01,7.711207048478509e-05,0.0006480915417751565,0.0005736378589456511,0.006615605120345714
2024-03-08,8.326672684688674e-20,0.0,-4.949730171414723e-19,-0.001551608274776893
2024-03-15,9.036493645217885e-05,-2.031825843561415e-05,9.443927689083868e-07,-0.00378443911989953
2024-03-22,0.00021328885409782297,-0.00014079311148489765,-0.0007576203537017829,-0.0020622351021855976
2024-03-29,0.0004419730589856666,0.002868576336076694,0.0022790923334568415,-0.002794538703802642
2024-04-05,0.0007849007625468708,-0.0024111650587255026,-0.00145728042490902,-0.001663933423605895
2024-04-12,0.00027823516465798483,-0.00017167040344747604,-0.0003673250178985779,-0.006984321125359348
2024-04-19,0.00029381363195333225,0.00041072537982625576,-0.0011525033126671296,-0.005419402288234298
2024-04-26,0.0006809534530973734,0.0024313826342631704,0.0017495192974279058,0.004685755760066191
2024-05-03,5.333138568492353e-05,3.2441317669503776e-05,-5.0570820538900354e-05,0.0002196764638446743
2024-05-10,6.174271048033244e-05,0.0001721525942461378,0.00015074174300136353,0.007012137224440508
2024-05-17,0.00015258588865145166,-0.0007867703578132497,-0.0015027618470422211,0.005214027598299536
2024-05-24,0.00024102587205610592,-0.0018505921520662837,-0.0005328187916602698,0.00125411022268187
2024-05-31,0.0005177095254586229,-0.0014743336643110309,0.002239964303749137,0.002416540101819611
2024-06-07,0.0005247416337125193,0.0017707815685576375,-0.002495265124904787,0.003278900557685386
2024-06-14,0.0002075643953215429,0.0008124390823029474,-0.00012652208803359206,-0.0026489508093943226
2024-06-21,4.5142346467163115e-05,-0.0003283918872520908,-0.0006173232497962953,-0.003975860173708729
2024-06-28,8.8721324272148e-05,-0.0004988636637379008,0.0006577463629598829,0.0005620556421145809
2024-07-05,0.00014467455818942287,0.0003667461307314059,0.000259846753577898,0.003262450510671255
2024-07-12,4.4613006988186195e-05,-0.0002221646624137682,-0.0003373422663790891,0.0005572194072163083
2024-07-19,8.197017804203077e-05,-0.00034543966027228597,-0.0010119321784270725,-0.0035459187457396275
2024-07-26,0.00011515104048978489,-0.00025681980345945623,-7.066560786967498e-05,0.0053390372927245335
2024-08-02,0.0002639469535111372,0.0036503969252085783,0.001922143147956585,0.002466977857999027
2024-08-09,0.00020203929534265446,-0.0007819621536237567,0.004599505569314091,-0.0014673297794594558
2024-08-16,0.00038522598313136646,-0.001984869329547845,-0.00017995625569745382,0.0026423620846469644
2024-08-23,0.0004576650503565263,0.0006907074455348741,-0.001592271384258077,-0.0020496119518918342
2024-08-30,0.0002136131735742964,-1.8117352569077885e-05,-0.0010085633499705567,0.0014820885821358266
2024-09-06,0.00017421184760516343,-0.0013173966170018407,0.0027055802849990083,0.0013616867261715192
2024-09-13,6.687814020772445e-05,0.0002552203608375074,-2.2475676737742695e-05,0.0019578881979420712
2024-09-20,0.00022377086767284542,0.0006382832153554239,-0.0014192593671800138,0.0029084990421875245
2024-09-27,0.00017656587200631804,-0.0005547186961728917,-0.0010557706134402503,0.0017644598459546146
2024-10-04,0.00024248593342574213,0.0009177742197878515,-0.0016541507537551265,0.0033706168210163308
2024-10-11,0.00014990947110103374,0.000501756476136415,0.0011976417674277962,-0.0018370364569532693
2024-10-18,0.0008907307343973868,-0.002961227608822082,0.002112751319659691,9.62029700452557e-05
2024-10-25,0.00038679377479411024,-0.0017639653884068184,-0.0006103451207728624,-0.005069165593820909
2024-11-01,0.0007722305226504217,-0.0014843406717613228,0.005360313425672201,-0.001870050989559054
2024-11-08,0.0004090365854749827,0.001574177428085574,-0.003455200945087542,0.002249376289373562
2024-11-15,0.00041689528491786954,-6.019197710349731e-06,0.0010138497362366856,-0.0007047640882854478
2024-11-22,0.00022358291563152866,0.0010888158918657045,0.0006985857328129674,0.0005300316488735526
2024-11-29,0.00027676469574935394,-0.0003602719528113347,-0.0008250747551970723,0.003916409575089093
2024-12-06,4.280143542915848e-05,-0.000370849556673051,0.0002916603995199696,-0.009711808329523525
2024-12-13,0.00020929184387403157,0.0007783650163014675,-0.0011502693134958313,-0.008057156317091611
2024-12-20,0.00018833553534130902,0.0007047069075111713,0.0013750037529342745,0.0008870323375255221
2024-12-27,0.0007672053607816311,-0.0005271416367960901,-0.0006625806006242709,0.0007037400239312627
2025-01-01,0.0004945992187716506,-0.0007611586734007612,0.001526643520357247,-0.0007441242590315858
